date,ticker,tweet,close
2020-01-08,AAPL,$aapl what makes bulls believe that terrorist will stop  launching rockets ,75.79750061035156
2020-01-08,TSLA,$tsla grabbed a $500 call and flipped it for over 100 paid for my loser put and then some rolled over to a $515 lets keep the party going ,75.79750061035156
2020-01-08,TSLA,$tsla remember this now it seems like a distant memory 2 weeks ago ,75.79750061035156
2020-01-08,TSLA,$tsla bunch of cocaine and two chicks at the same time ,75.79750061035156
2020-01-08,AAPL,$aapl hahaha many bears buying putsell strong strong but we wanna see 305 before close hahaha,75.79750061035156
2020-01-08,TSM,$tsm we will definitely close at $59 today,75.79750061035156
2020-01-08,BABA,$baba yeez guys dont sell off now  this dragon has just started to fly ,75.79750061035156
2020-01-08,DIS,$dis since july 2019 dis has gone up 0 im guessing it will continue going sideways ,75.79750061035156
2020-01-08,TSLA,$tsla this is wild and im loving every bit of it ,75.79750061035156
2020-01-08,TSLA,$tsla for years kind of going nowhere now the most loved company in the world  ,75.79750061035156
2020-01-09,TSLA,tesla shorts waiting on the market to open this morning   $tsla ,77.40750122070312
2020-01-09,TSLA,$tsla so happy i dont have to get elon tatted on me  tomorrow hit 500 sweet cheeks ,77.40750122070312
2020-01-09,TSLA,$tsla ahh its gonna be another good day tomorrow if the futures keep ripping,77.40750122070312
2020-01-09,TSLA,$tsla did elon do another dance todaycause i love it when he dancessuch a good dancer,77.40750122070312
2020-01-09,TSLA,$tsla how i wish i didnt sell at $470 ,77.40750122070312
2020-01-09,AAPL,$aapl again shorts gonna buy put and sells scared traders gonna take profit and selling sharescalls  if thats gonna happen buy the dips hold and go long buy new car or what ever  end with 310315 this week end next week,77.40750122070312
2020-01-09,TSLA,$tsla little dip to lure them in  then boom  $505,77.40750122070312
2020-01-09,TSLA,$tsla puts the art in fart,77.40750122070312
2020-01-09,AAPL,$aapl time to take a breather ,77.40750122070312
2020-01-09,TSLA,$tsla waiting for that hot  moist reversal ,77.40750122070312
2020-01-09,TSLA,$tsla 500 eod no worries ,77.40750122070312
2020-01-09,V,$v people shopped non stop during the holiday season and now gas stations in us requires all pumps to upgrade to pay by credit cards now you can tell where visa is heading too easy 220 ,77.40750122070312
2020-01-09,SBUX,$sbux following through nicely as shown in yesterdays tweets ,77.40750122070312
2020-01-09,AMZN,$amzn now its moving with the market ,77.40750122070312
2020-01-09,TSLA,$tsla who else bought the dip ,77.40750122070312
2020-01-09,DIS,$dis down 027 pretty much the expected daily return ,77.40750122070312
2020-01-09,AAPL,$aapl nice to look at my account today and see my shares up over 100 and climbing ,77.40750122070312
2020-01-09,SBUX,$sbux i drink enough coffee im investing ,77.40750122070312
2020-01-09,TSLA,$tsla looking like no 470 today feel good about getting there tomorrow ,77.40750122070312
2020-01-09,FB,$fb very nice gains today thank you  gotta run cant be greedy right glta hope you guys get to 220,77.40750122070312
2020-01-09,AAPL,$aapl apple is going to keep on running undervalued ,77.40750122070312
2020-01-09,FB,$fb looks likes shes going to run tomorrow shes lagged and broke out yesterday ,77.40750122070312
2020-01-09,TSLA,$tsla funny how bulls were thinking 500 then they got a reality check today ,77.40750122070312
2020-01-10,BA,$ba boeing is a bear proof stock ,77.5824966430664
2020-01-10,TSLA,$tsla the steepening of this move has me licking my chops for some bull ,77.5824966430664
2020-01-10,BA,$ba new ceo already cleaning out the dirty laundry $340,77.5824966430664
2020-01-10,NVDA,$nvda i love when im right  ,77.5824966430664
2020-01-10,TSLA,$tsla reminds me of yesterdays pm just sayin ,77.5824966430664
2020-01-10,TSLA,$tsla 5 yr chart when a stock doubles in less than 2 months its a good idea to ring the register or get slammed ,77.5824966430664
2020-01-10,AAPL,$aapl thanks bears ath 50 profit on calls overnight ,77.5824966430664
2020-01-10,BA,$ba that email leaked was a huge nothing burger ,77.5824966430664
2020-01-10,TSLA,$tsla good morning longs how are those purchases near 500 looking now bahaha ,77.5824966430664
2020-01-10,BA,"$ba about to explode 
keep shorting please",77.5824966430664
2020-01-10,TSLA,$tsla i think in honor of elon all the bears need to throw out the memes and we all post our own snaps wearing short shorts   on next drop,77.5824966430664
2020-01-10,TSLA,$tsla is very overvalued drops like a rock soon ,77.5824966430664
2020-01-10,NFLX,$nflx morningstars fair value estimate is $135 ,77.5824966430664
2020-01-10,TSLA,$tsla tsla puts and aapl calls,77.5824966430664
2020-01-10,BA,$ba is there any clown  than this man,77.5824966430664
2020-01-10,AAPL,$aapl all those called getting burnt ,77.5824966430664
2020-01-10,TSLA,$tsla making money  love to short this pig ,77.5824966430664
2020-01-10,TSLA,if your stock needs the ceo to tap dance instead of actually making a profit maybe you joined a cult  $tsla,77.5824966430664
2020-01-10,TSLA,$tsla ouch  honestly it will bounce back next week hope i can take a position,77.5824966430664
2020-01-10,TSLA,$tsla ruh roh bullsthis is not looking good ,77.5824966430664
2020-01-10,TSLA,$tsla suddenly bulls are not so sure anymore say hello to $450 sooner than you think,77.5824966430664
2020-01-10,DIS,$dis so many permabulls  wake up this isnt moving until earnings,77.5824966430664
2020-01-10,AAPL,$aapl i missed something was whole day off i couldnt buy anything but i see bulls are fine 330 after earnings go shortlongterms  have a great weekend,77.5824966430664
2020-01-13,AAPL,$aapl has been undervalued for a long time and they are blowing out all the numbers with the iphone 11 $320 today or tomorrow ,79.23999786376953
2020-01-13,AAPL,$aapl no need to panic we know where were going,79.23999786376953
2020-01-13,TSLA,$tsla too good to be true but $600 after er,79.23999786376953
2020-01-13,AAPL,$aapl still way undervalued looking forward to the next er ,79.23999786376953
2020-01-13,TSLA,$tsla i try hard not to laugh at you ,79.23999786376953
2020-01-13,TSLA,$tsla to the fooooookin moon  i almost feel bad for the bears ,79.23999786376953
2020-01-13,TSLA,$tsla bringing my profile back to life thank you elon ,79.23999786376953
2020-01-13,TSLA,$tsla so which analyst is gonna come out next and upgrade to a buy  imagine a 80 buy rating after earnings ,79.23999786376953
2020-01-13,TSLA,$tsla big tip in last month,79.23999786376953
2020-01-13,BAC,cmon $bac my bird needs to eat im running low on laundry detergent and tired of eating canned tuna for the 14th week straight give me my money ,79.23999786376953
2020-01-13,TSLA,$tsla  just to be fair this was one of the many warnings i gave the bears in the low $200  high $100 range ,79.23999786376953
2020-01-13,BABA,$baba excited for hk open today hehehe congrats again to all us bulls here  may we continue to be prosperous,79.23999786376953
2020-01-13,TSLA,$tsla and to say i was underwater on friday is an understatement did not know these would be worth 50k in a day ,79.23999786376953
2020-01-14,BABA,$baba bought at $80   sell time or run,78.16999816894531
2020-01-14,TSLA,$tsla ridiculous 600 by friday at this rate ,78.16999816894531
2020-01-14,AAPL,$aapl wow unbelievable this thing is trying to reach the stars lol ,78.16999816894531
2020-01-14,BABA,$baba could be some short term hooplah here at the 230s anyones guess  would be nice though to get a wittle dip  ,78.16999816894531
2020-01-14,TSLA,"$tsla rising strong on china news nice 
",78.16999816894531
2020-01-14,BA,$ba designed by  supervised by s im a boeing fan but this needs a flush to 260 before it can heal,78.16999816894531
2020-01-14,TSLA,$tsla looking at my inflated account like the wheels on a  tesla mobile,78.16999816894531
2020-01-14,AMZN,$amzn dec 24th 31st and jan 7th were all gap up dayslast 3tuesdayslets hope today is the 4th ,78.16999816894531
2020-01-14,TSLA,$tsla thats right cramer keep pumping i love it,78.16999816894531
2020-01-14,AAPL,"$aapl 

dont say wait u didnt tell me lol over 100 ",78.16999816894531
2020-01-14,TSLA,$tsla $612 target now let gap and go baby ,78.16999816894531
2020-01-14,TSLA,$tsla there you had your dip cover ,78.16999816894531
2020-01-14,DIS,$dis hey u know what i just bought puts to see if i might make up my call losses ,78.16999816894531
2020-01-14,BA,$ba told myself to stay away but that dip in the morning was way too tempting thanks to whoever bought puts at the bottom this morning ,78.16999816894531
2020-01-14,BA,$ba still negative in this position but holding on tight and patiently waiting for its time in the 500s,78.16999816894531
2020-01-14,TSLA,$tsla short or long here that is the question ,78.16999816894531
2020-01-14,UNH,$unh this is actually gonna go in to red before earnings ,78.16999816894531
2020-01-14,XOM,$xom just keep adding under $70 ,78.16999816894531
2020-01-14,TSLA,$tsla shorts selling to shortslike a hot potato ,78.16999816894531
2020-01-14,TSLA,$tsla wants to dance  up and down  either into close we will see $550 or tommorow morning ,78.16999816894531
2020-01-14,DIS,$dis the film  1917 made more than star wars this past weekend star wars and frozen 2 not even nominated for the oscars,78.16999816894531
2020-01-14,TSM,$tsm is a winner every 5g phone will have a more advanced semi conductor then whats in phones now 5g is going to huge over 4g tsm is going to be selling to everybody phones gamers cars medical and on an on i think we enjoy the ride ,78.16999816894531
2020-01-14,TSLA,$tsla locked in with small position 124 weekly calls i caught after the dip this am yall know what that ah and pm action looks like  but trade with some dd imo,78.16999816894531
2020-01-14,AAPL,$aapl lmao there it is bye bye aapl ,78.16999816894531
2020-01-15,AAPL,$aapl is amazing the best but these evaluations folks ,77.83499908447266
2020-01-15,AAPL,$aapl  guess that fed pumping is over for them now,77.83499908447266
2020-01-15,AAPL,$aapl no one buying this bs but the fed and apple so hope you bulls get some buy backs soon ,77.83499908447266
2020-01-15,TSLA,$tsla uh oh  looks like this is the day this epic run comes to a grinding halt and falls off a cliff  what are you thinking bears  down 1 or 2 today  ,77.83499908447266
2020-01-15,AAPL,$aapl poor sales for their gadgets at target stores lol ,77.83499908447266
2020-01-15,TSLA,$tsla my calls are for next week  no worries,77.83499908447266
2020-01-15,SBUX,$sbux tpo alot of volume at 9174 thats after a strong run up,77.83499908447266
2020-01-15,TSLA,$tsla oh no down 10  why didnt i listen to you bears errrrrrrrrrrrrrrrrrrr elon,77.83499908447266
2020-01-15,BAC,"$bac time to grab some calls 
",77.83499908447266
2020-01-15,TSLA,$tsla i thought we were gonna see the 400s,77.83499908447266
2020-01-15,TSLA,$tsla im long bullish but i rather not have elon get 346million richer keep that money in the company until end of the year ,77.83499908447266
2020-01-15,DIS,$dis where would this be without download numbers news and yet another upgrade   frustration continues hard to trade easy to keep long,77.83499908447266
2020-01-15,TSLA,$tsla was this the hundred dollar drop dem bears said was gonna happen today hahahahaha ,77.83499908447266
2020-01-15,BA,$ba will you just capitulate already,77.83499908447266
2020-01-15,TSLA,$tsla dont worry guys im sure it wont fall far its only 140 points over the 50 day  moving average and 240 over the 200 day moving average ,77.83499908447266
2020-01-15,TSLA,$tsla come on bulls buy the dip ,77.83499908447266
2020-01-15,TSLA,$tsla woof tesla bears being fed today ,77.83499908447266
2020-01-15,AAPL,$aapl heres a glimpse at er yall are done ,77.83499908447266
2020-01-15,TSLA,$tsla this company doesnt produce a profit and relies on government handouts yet you guys wanna buy for $500 ,77.83499908447266
2020-01-15,TSLA,$tsla holding puts that are already up so unless this opens up $15 ill still be in the money ,77.83499908447266
2020-01-16,TSLA,$tsla what a bull trap that was they pulled the rug right before ah ends ,78.80999755859375
2020-01-16,TSLA,$tsla maybe hold off and buy the dip next month ,78.80999755859375
2020-01-16,DIS,$dis $143 at open and then $142 at close  my puts will be juicy,78.80999755859375
2020-01-16,V,$v some stocks are set it and forget it stocks and this happens to be 1 of them add when it dips and keep it trucking ,78.80999755859375
2020-01-16,TSLA,$tsla could drop 20 in the next two days  that bring us to a pt of 41444$ by friday evening ,78.80999755859375
2020-01-16,TSLA,$tsla big drop today less bullshit talk i can imagine healthy pullback ,78.80999755859375
2020-01-16,TSLA,$tsla why would anyone hold this rn ,78.80999755859375
2020-01-16,BA,$ba fishy fishy stuff going on here well we all know when ba gets bad news it goes up lol  load up on them calls guys,78.80999755859375
2020-01-16,TSLA,$tsla open this under 500 lets see some fireworks ,78.80999755859375
2020-01-16,TSLA,$tsla dont be greedy get out of tesla while you are in profitsanything which goes up crazy in short time will have to come downdont feel bad later ,78.80999755859375
2020-01-16,TSLA,$tsla head shoulders knees and toes,78.80999755859375
2020-01-16,TSLA,$tsla break below 497 expect a massive drop today as much as i enjoyed the ride up with you bulls lets scalp,78.80999755859375
2020-01-16,TSLA,$tsla the bulls yesterday were like the bitconnect guy ,78.80999755859375
2020-01-16,TSLA,$tsla where are all of the robin hood rookies at ,78.80999755859375
2020-01-16,TSLA,$tsla buy the dip they said it will be fun they said you ill make money they saidlmfao,78.80999755859375
2020-01-16,TSLA,$tsla red waterfalls again at support break  morgan stanley $360 ,78.80999755859375
2020-01-16,AAPL,$aapl i guess its time to readjust my screen cuz i cant see where its stopped to ,78.80999755859375
2020-01-16,TSLA,$tsla the fight bw bulls and bears is unreal this might settle at 500ish eod,78.80999755859375
2020-01-16,AAPL,$aapl anyone here happen to be holding $300 puts  ,78.80999755859375
2020-01-16,AMZN,$amzn we still have 5mins we can still sho9t up $30 ,78.80999755859375
2020-01-17,DIS,$dis got impatient back in for the ride leaving plenty of dry powder if it goes down further ,79.68250274658203
2020-01-17,TSLA,$tsla you are all so fucked ,79.68250274658203
2020-01-17,TSLA,$tsla second day with bearish gaap ,79.68250274658203
2020-01-17,TSLA,$tsla something i love to do is scanning for highest weekly flow 10 minutes before close always get some beautiful runners ,79.68250274658203
2020-01-17,DIS,$dis can we get one morning without a dump ,79.68250274658203
2020-01-17,V,$v institutions are buying and you are selling  for the cheap shares in few years 200 will look darn cheap put your $$$ in my pocket ,79.68250274658203
2020-01-17,TSLA,$tsla investigation coming im out will wait for a lower entry point good luck to you all  very good profit so far ,79.68250274658203
2020-01-17,AAPL,$aapl beautiful stair step pattern continuing with eventual resolution to the upside stock still cheap forward looking and earnings are gonna be ,79.68250274658203
2020-01-17,TSLA,$tsla maybe a dump before the long weekend ,79.68250274658203
2020-01-17,TSLA,$tsla fib level broke going back to $492 if that breaks we can see $480 today ,79.68250274658203
2020-01-17,TSLA,$tsla  all aboard  the tank train ,79.68250274658203
2020-01-17,TSLA,$tsla what happened to all those intolerantbulls who are attacking anyone with a negative view on trashlacoin i guess they are busy figuring out what to do after losing a huge bundle today ,79.68250274658203
2020-01-17,TSLA,$tsla where tf are my telsa bulls ,79.68250274658203
2020-01-17,BA,$ba  everyone wanting in better get in  the earnings are figured into these levels  ,79.68250274658203
2020-01-17,DIS,$dis if it finishes here in an hour then i correctly predicted two closes in a row ,79.68250274658203
2020-01-17,BA,$ba $320 and your  will be tested soon  whens the 737 max redesign coming out,79.68250274658203
2020-01-17,AAPL,they really hate $aapl in this 317 area ,79.68250274658203
2020-01-17,DIS,$dis stocks hit record highs simply means dis is dipping ,79.68250274658203
2020-01-17,BA,$ba ok this is what ive been waiting for  close it on up bulls so i can grab some more puts on a discount,79.68250274658203
2020-01-17,BA,$ba offer more for that delta and ill buy 50 more puts ,79.68250274658203
2020-01-17,TSLA,what you thought unprofitable $tsla was just going to go up and up forever ,79.68250274658203
2020-01-17,GOOGL,$googl just print 1480 please,79.68250274658203
2020-01-17,AAPL,$aapl  s r speechless n has reached a new level of insanity super,79.68250274658203
2020-01-17,MSFT,$msft whats everyones pt for open on tuesday ,79.68250274658203
2020-01-21,AAPL,$aapl bulls believing every day green ,79.14250183105469
2020-01-21,BA,$ba dont miss the next leg ,79.14250183105469
2020-01-21,TSLA,$tsla   shorts kinda left usi think they went to ba much weaker than we are ,79.14250183105469
2020-01-21,AMZN,$amzn sooooo were going to the moon right ,79.14250183105469
2020-01-21,BA,$ba you made me so much money today i could kiss you ,79.14250183105469
2020-01-21,AMZN,$amzn  new alltime high coming this week its time,79.14250183105469
2020-01-21,TSLA,$tsla about to start up again ,79.14250183105469
2020-01-21,BA,$ba open 300 its incoming all big money go ah rats run in dark,79.14250183105469
2020-01-21,BA,$ba $175 price target 2020  all aboard puts are on fire ,79.14250183105469
2020-01-21,TSLA,$tsla might really run to 600 ,79.14250183105469
2020-01-22,TSLA,$tsla yall need to realize that indicators dont always work i think they never work think about it if they worked that great we would all be millionaires in a week i dont wanna hear about how the rsi is so high etc,79.42500305175781
2020-01-22,BA,$ba they arent going to let the free markets rip this one apart they will probably have the fed buy this due to having impact on employment in the nation  im jk but seriously they will do everything to prolong a drop,79.42500305175781
2020-01-22,BA,$ba looking for a test of 307 300 then 297 ,79.42500305175781
2020-01-22,BA,$ba tomorrow fake pump up in the morning and down like today ,79.42500305175781
2020-01-22,NFLX,$nflx love when they lie to kill shorts so they can short  ,79.42500305175781
2020-01-22,BA,$ba bought a $30 put at beginning of day the stock started to bounce me and i thought oh well as it slowly started losing value a few hours later i sold the same put for $490 ,79.42500305175781
2020-01-22,BA,$ba no position because i made to much off nvax and was busy with that  but i saw the decline back in end of december had all these bling bulls talking now their all gone hope yall found your shirt ,79.42500305175781
2020-01-22,BA,$ba will go below 300 today probably ,79.42500305175781
2020-01-22,BA,$ba alarm ba is selling off what do we do halt the trade call the analysts in our payroll to reaffirm a buy rating ready yes  start buying  true story  ,79.42500305175781
2020-01-22,TSLA,$tsla blowup your account 50 overnight  and we see you at ,79.42500305175781
2020-01-22,BA,$ba  if disappointment he is implying a big drop ahead lmao ,79.42500305175781
2020-01-22,TSLA,$tsla i thought christmas was over whatd i wake up to ,79.42500305175781
2020-01-22,BA,$ba i was really surprise at how they were able to pump almost 300million into this garbage yesterday right after the halt just so it wont burn and crash like their planes but for how long are they going to be able to hold before ,79.42500305175781
2020-01-22,GOOG,$goog a close above 1500 would be sweet ,79.42500305175781
2020-01-22,TSLA,$tsla how much of this float is still short ,79.42500305175781
2020-01-22,BA,$ba ughhhh i feel dirty purchasing this,79.42500305175781
2020-01-22,BA,$ba stooopid company run by morons with no moral scruples  short to $099 ,79.42500305175781
2020-01-22,TSLA,$tsla  working so well hold strong ,79.42500305175781
2020-01-22,BA,$ba can someone tell me why they havent downgraded this garbage  yet $265,79.42500305175781
2020-01-22,TSLA,$tsla bull flag breakout now poor bears ,79.42500305175781
2020-01-22,BA,$ba dont buy bulls let it find its bottom under 300 until then tho ,79.42500305175781
2020-01-22,BA,$ba the bounce has allowed me to add another short position,79.42500305175781
2020-01-22,BA,$ba jun july fly date at 1 billion a month ,79.42500305175781
2020-01-22,BA,$ba ready for the next leg down ,79.42500305175781
2020-01-22,MSFT,"$msft why is it selling we got an upgrade this morning 10th day with an upgrade in a row 
",79.42500305175781
2020-01-22,TSLA,$tsla good job bears almost made it a red day for tsla better luck next time ,79.42500305175781
2020-01-22,TSLA,"$tsla i never saw where the engines come down with no wings no anything and theyre landing drumpf
",79.42500305175781
2020-01-22,BA,$ba did the analyst on fast money really just recommend changing the name of the 737 max because thats not unethical at all ,79.42500305175781
2020-01-22,NFLX,$nflx  sooo if 360 doesnt work lets live to trade another day ,79.42500305175781
2020-01-23,TSLA,$tsla if someone isnt posting charts or fundamental research mute them who needs a wants to be a trader calling bottom and tops without having a clue of what accurate valuation versus fomo and technical is tik tok boom ,79.80750274658203
2020-01-23,BA,$ba wait until the new ceo announces divided cut ,79.80750274658203
2020-01-23,AAPL,$aapl alright 320 if we dont get ya tomorrow the er is right around the corner well get ya soon one way or another ,79.80750274658203
2020-01-23,TSLA,$tsla please drop 10 tomorrow i want in ,79.80750274658203
2020-01-23,BA,$ba flight was postponed tomorrow that was the only bullish event for tomorrow expecting bleeding towards 300 now ,79.80750274658203
2020-01-23,AAPL,$aapl  wonder if its time to unload ,79.80750274658203
2020-01-23,V,$v turned out to be a spectacular call ,79.80750274658203
2020-01-23,TSLA,$tsla teslas growing fleet is getting safer even without autopilot ,79.80750274658203
2020-01-23,TSLA,$tsla literally at this moment doing a fortnite danceflossing,79.80750274658203
2020-01-23,BA,$ba no fly till july now coronavirus ,79.80750274658203
2020-01-23,AAPL,$aapl i bought for 31990 i still have longgg way to go ,79.80750274658203
2020-01-23,V,$v its a healthy pullback but visa is a money making machine  it will bounce back soon enough  ,79.80750274658203
2020-01-23,TSLA,$tsla cheap calls for the afternoon pump ,79.80750274658203
2020-01-23,BA,$ba they gave bulls one day of optimism this week tmw its a wrap into erbears sitting back eating popcorn enjoying the show ,79.80750274658203
2020-01-23,TSLA,$tsla man it sucks how every time tesla drops it never recoverssuch a blood bath ,79.80750274658203
2020-01-23,TSLA,$tsla lot of bears posting with bullish flags today  ,79.80750274658203
2020-01-23,BA,$ba now we all know when 737 max will recertify smart money has priced in based on that and buying left and right bears  before too late you should join the bulls party,79.80750274658203
2020-01-23,NFLX,$nflx bought 23 $345 124 calls for $042 yesterday they were worth $700 on todays close ,79.80750274658203
2020-01-24,TSLA,$tsla if elon mentions or hinting of some sort of future buy back program i can assure everyone that tesla will squeeze every short seller for good ,79.57749938964844
2020-01-24,TSLA,$tsla  are about to go down again,79.57749938964844
2020-01-24,SBUX,"$sbux 

literally everything in my portfolio has been hitting 52 week highs except this ",79.57749938964844
2020-01-24,AMZN,$amzn we may get close but $1200 before $2000 ,79.57749938964844
2020-01-24,TSLA,$tsla turn the machines back on turn the machines back on sorry couldnt resist ,79.57749938964844
2020-01-24,NFLX,$nflx very nice to see this ticker get its mojo back,79.57749938964844
2020-01-24,TSLA,$tsla time to rise and flex ,79.57749938964844
2020-01-24,TSLA,$tsla time to make all the  as panda ,79.57749938964844
2020-01-24,DIS,$dis  those who bought puts your welcome,79.57749938964844
2020-01-24,BABA,$baba deliveries are going to drop very sad ,79.57749938964844
2020-01-24,AAPL,$aapl knew i shouldve bought 20 ,79.57749938964844
2020-01-24,TSLA,$tsla lol its so obvious what happened tesla pulled forward deliveries from q1 of this yearinto q4 of last year look at europe data  elon knew if they missed that 360k target they were boned first quarter sales going to get wrecked,79.57749938964844
